candidate,rationale,elapsed_s,project,params_json,native_export_log,name,substrate_h_mm,top_length_mm,top_width_mm,short_wall_width_mm,side_fence_length_mm,side_fence_enabled,feed_from_short_mm,feed_v_mm,feed_pad_radius_mm,port_width_mm,open_lip_height_mm,open_lip_width_mm,ground_radius_mm,total_height_limit_mm,epsr,tan_delta,s_csv,s11_worst_db,s11_worst_freq_ghz,s11_pass,ff_sample_count,all_phi_gain_total_min_dbi,all_phi_gain_total_min_theta_deg,all_phi_gain_total_min_phi_deg,best_270deg_window_start_phi_deg,best_270deg_window_stop_phi_deg,best_270deg_gain_total_min_dbi,best_270deg_gain_total_min_theta_deg,best_270deg_gain_total_min_phi_deg,default_0_270deg_gain_total_min_dbi,default_0_270deg_gain_total_min_theta_deg,default_0_270deg_gain_total_min_phi_deg,gain_pass,candidate_index,match_series_cap_pf,match_series_ind_nh,match_shunt_cap_pf,match_shunt_ind_nh,match_gap_mm,match_island_size_mm,match_series_width_mm,refresh_status,match_shunt_on_load_side,side_fence_start_from_short_mm,open_edge_coupler_length_mm,open_edge_coupler_height_mm,top_slot_start_from_short_mm,top_slot_length_mm,top_slot_width_mm,top_slot_v_offset_mm,edge_slot_start_from_short_mm,edge_slot_length_mm,edge_slot_depth_mm
h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost,Increase the open-edge lip depth and width to pull down the strong inductive input while checking low-elevation gain margin.,101.21258735656738,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost_native_export.log,h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost,8.0,12.0,10.0,4.0,8.0,True,11.3,0.0,0.3,0.55,2.4,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_lim10_lowcost_native_s_parameters.csv,-1.84998826901108,8.0,False,730,-8.39059192720919,70.0,250.0,270.0,180.0,-5.83493708570117,90.0,115.0,-8.39059192720919,70.0,250.0,False,84,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,,,,,,,,,,
h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost,Use a stronger short/side-wall return plus open-edge lip to retune the cavity current path rather than only the lumped match.,105.20005583763123,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost_native_export.log,h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost,8.0,12.0,10.0,6.0,9.0,True,11.2,0.0,0.3,0.55,2.0,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw6p0_fence9p0_feed11p20_lip2p0_w6p0_lim10_lowcost_native_s_parameters.csv,-2.05762693117775,8.0,False,730,-8.69462884474206,70.0,255.0,275.0,185.0,-5.79209930620772,90.0,115.0,-8.69462884474206,70.0,255.0,False,85,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,,,,,,,,,,
h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_gap0p08_loadside,Combine the best open-edge lip with a tight load-side L-match to see whether the lip can keep the gain up while the match pulls S11 down.,101.05866312980652,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_g.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_g_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_g_native_export.log,h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_gap0p08_loadside,8.0,12.0,10.0,4.0,8.0,True,11.3,0.0,0.3,0.55,2.4,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l2p8_c0p22_g_native_s_parameters.csv,-1.64399966390053,8.0,False,730,-10.941198230849,55.0,210.0,225.0,135.0,-3.20053808351268,45.0,225.0,-10.941198230849,55.0,210.0,True,86,0.0,2.8,0.22,0.0,0.08,0.6,0.24,refreshed,True,,,,,,,,,,
h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_gap0p08_loadside,Use a slightly stronger matched lip variant to bracket the load-side reactance compensation on the same low-cost cavity form.,102.10952925682068,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_g.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_g_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_g_native_export.log,h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_gap0p08_loadside,8.0,12.0,10.0,4.0,8.0,True,11.3,0.0,0.3,0.55,2.4,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence8p0_feed11p30_lip2p4_w6p0_match_l3p2_c0p24_g_native_s_parameters.csv,-1.63872024293319,8.0,False,730,-11.006690138478,55.0,210.0,225.0,135.0,-3.29218493186595,45.0,225.0,-11.006690138478,55.0,210.0,True,87,0.0,3.2,0.24,0.0,0.08,0.6,0.24,refreshed,True,,,,,,,,,,
h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8_h4p8_slot7p2x2p8,"Move the side via walls off the short wall, add open-edge side coupling, and cut a narrow top slot to lengthen the high-current path without a separate arm.",121.28447842597961,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8_native_export.log,h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8_h4p8_slot7p2x2p8,8.0,12.0,10.0,4.0,6.2,True,11.05,0.0,0.3,0.55,2.0,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p05_lip2p0_w6p0_edgec2p8_native_s_parameters.csv,-2.24200482152039,8.0,False,730,-12.6999091667926,55.0,305.0,0.0,270.0,-10.2276705793143,45.0,180.0,-10.2276705793143,45.0,180.0,False,88,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,0.8,2.8,4.8,7.2,2.8,0.42,0.0,7.8,2.4,0.65
h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6_slot_match_l2p8_c0p22,"Keep the same geometry-current path as the first slot/coupler case, then retune the load-side L match around the shifted feed point.",106.79186296463013,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6_native_export.log,h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6_slot_match_l2p8_c0p22,8.0,12.0,10.0,4.0,6.2,True,11.15,0.0,0.3,0.55,2.0,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p0_sw4p0_fence6p2_start0p8_feed11p15_lip2p0_edgec3p2_h5p6_native_s_parameters.csv,-1.64044903511537,8.0,False,730,-16.6833054659401,90.0,145.0,220.0,130.0,-6.7011697700253,60.0,130.0,-16.6833054659401,90.0,145.0,False,89,0.0,2.8,0.22,0.0,0.08,0.6,0.24,refreshed,True,0.8,3.2,5.6,7.0,3.2,0.46,0.0,7.6,2.8,0.75
h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0_edgeslot,Use a stronger short wall with shorter displaced side fences and deeper edge slots to pull the cavity mode toward the feed while preserving low-elevation radiation.,106.76313257217407,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0_native_export.log,h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0_edgeslot,8.0,12.0,10.5,5.2,5.4,True,10.85,0.0,0.3,0.55,1.6,6.4,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p85_lip1p6_edgec3p8_h6p0_native_s_parameters.csv,-2.92249090553573,8.0,False,730,-8.95742393605738,45.0,280.0,0.0,270.0,-8.83954667714159,45.0,185.0,-8.83954667714159,45.0,185.0,False,90,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,1.6,3.8,6.0,6.6,3.8,0.5,0.0,6.8,3.6,0.95
h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2_match_l3p0_c0p24,"Add a moderate load-side L match to the stronger short-wall/edge-slot case, testing whether the geometry path can recover return loss before gain collapses.",117.62231945991516,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2_native_export.log,h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2_match_l3p0_c0p24,8.0,12.0,10.5,5.2,5.4,True,10.95,0.0,0.3,0.55,1.6,6.4,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l12p0_w10p5_sw5p2_fence5p4_start1p6_feed10p95_lip1p6_edgec4p0_h6p2_native_s_parameters.csv,-1.30659956973863,8.0,False,730,-10.2193133282116,90.0,145.0,225.0,135.0,-5.07980015703227,55.0,135.0,-10.2193133282116,90.0,145.0,False,91,0.0,3.0,0.24,0.0,0.08,0.6,0.24,refreshed,True,1.6,4.0,6.2,6.6,3.8,0.5,0.0,6.8,3.6,0.95
h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8_slot6p2x4p4,Compact the length but widen the cavity aperture; displaced fences and a longer central slot push the current around the side edges for a low-cost meandered PIFA.,128.51311826705933,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8_native_export.log,h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8_slot6p2x4p4,8.0,11.4,11.2,5.8,4.8,True,10.35,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p35_lip1p2_edgec4p2_h6p8_native_s_parameters.csv,-1.82687193796089,8.0,False,730,-12.1071290908461,45.0,190.0,210.0,120.0,-3.32095083364812,45.0,260.0,-12.1071290908461,45.0,190.0,True,92,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8_match_l3p2_c0p26,"Matched version of the widened aperture slot case, keeping all added features manufacturable as plated via-wall and etched top-copper details.",125.69806456565857,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8_native_export.log,h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8_match_l3p2_c0p26,8.0,11.4,11.2,5.8,4.8,True,10.45,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l11p4_w11p2_sw5p8_fence4p8_start2p0_feed10p45_lip1p2_edgec4p2_h6p8_native_s_parameters.csv,-1.8786816425724,8.0,False,730,-16.033149241766,55.0,210.0,225.0,135.0,-4.42387150117049,45.0,225.0,-16.033149241766,55.0,210.0,True,93,0.0,3.2,0.26,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1085_slot,Move the feed closer to the open edge on the best gain-pass wide aperture geometry to pull the impedance toward resonance without adding discrete matching loss.,113.54377150535583,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1085_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1085_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1085_slot_native_export.log,h8p0_w11p2_f1085_slot,8.0,11.4,11.2,5.8,4.8,True,10.85,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1085_slot_native_s_parameters.csv,-2.00278661844446,8.0,False,730,-13.3859134778113,45.0,185.0,210.0,120.0,-3.52162761049375,60.0,120.0,-13.3859134778113,45.0,185.0,True,94,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1105_slot,"Push the feed farther toward the open edge on the same wide aperture geometry, looking for a better impedance point while keeping the low-angle coverage structure intact.",126.52881073951721,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_slot_native_export.log,h8p0_w11p2_f1105_slot,8.0,11.4,11.2,5.8,4.8,True,11.05,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_slot_native_s_parameters.csv,-2.13298633233316,8.0,False,730,-13.1584078952486,45.0,185.0,210.0,120.0,-3.3528342531517,45.0,120.0,-13.1584078952486,45.0,185.0,True,95,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1085_m228,"Same feed shift as the previous case, but with a lighter load-side match to see if the impedance can be pulled down without giving away too much gain.",125.39837431907654,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1085_m228.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1085_m228_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1085_m228_native_export.log,h8p0_w11p2_f1085_m228,8.0,11.4,11.2,5.8,4.8,True,10.85,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1085_m228_native_s_parameters.csv,-1.76414666475582,8.0,False,730,-17.2441256647699,55.0,210.0,225.0,135.0,-4.41673992366608,45.0,225.0,-17.2441256647699,55.0,210.0,True,96,0.0,2.8,0.22,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1105_m3024,"Load-side match on the farther-open feed point, targeting the same wide aperture geometry with a slightly stronger impedance pull.",126.56063961982727,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m3024.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m3024_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m3024_native_export.log,h8p0_w11p2_f1105_m3024,8.0,11.4,11.2,5.8,4.8,True,11.05,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m3024_native_s_parameters.csv,-1.79122205783067,8.0,False,730,-17.8796926792631,55.0,210.0,225.0,135.0,-4.50048085278651,45.0,225.0,-17.8796926792631,55.0,210.0,True,97,0.0,3.0,0.24,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1105_m5625,"Apply the stronger L/C pair that previously helped the lower-height geometry, but keep the best gain-pass wide aperture and the same feed point.",128.23489904403687,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m5625.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m5625_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m5625_native_export.log,h8p0_w11p2_f1105_m5625,8.0,11.4,11.2,5.8,4.8,True,11.05,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m5625_native_s_parameters.csv,-2.06156908650982,8.0,False,730,-16.5014189234712,55.0,210.0,225.0,135.0,-4.60454564998062,45.0,225.0,-16.5014189234712,55.0,210.0,True,98,0.0,5.6,0.25,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
h8p0_w11p2_f1105_m6028,Bracket the stronger L/C match with a slightly heavier series inductance and shunt capacitance to see if the wide aperture can be pulled onto resonance without killing horizon gain.,121.37660241127014,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m6028.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_w11p2_f1105_m6028_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m6028_native_export.log,h8p0_w11p2_f1105_m6028,8.0,11.4,11.2,5.8,4.8,True,11.05,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_w11p2_f1105_m6028_native_s_parameters.csv,-2.04712370707819,8.0,False,730,-16.9509169584598,55.0,210.0,225.0,135.0,-4.46196644852489,45.0,225.0,-16.9509169584598,55.0,210.0,True,99,0.0,6.0,0.28,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.2,6.8,6.2,4.4,0.55,0.0,6.4,3.8,1.05
